Porte de Vincennes;48.8470164776;2.410816879
Porte Maillot;48.8780061355;2.28246563667
Gare de Lyon;48.8455597463;2.37344920163
Châtelet;48.8585696317;2.3479332425
Tuileries;48.8647801217;2.3290949511
Saint-Sébastien-Froissart;48.8609749564;2.36726229169
Porte de Charenton;48.8326603057;2.40046363512
Grands Boulevards;48.8715747028;2.34289502865
Michel-Ange-Molitor;48.8450560883;2.26191141995
Reuilly-Diderot;48.8472174603;2.38720417388
Madeleine;48.8695070869;2.32468019626
Commerce;48.8446136312;2.29380297684
Place Monge (Jardin des Plantes);48.843164652;2.35211035908
Porte de Choisy;48.819785644;2.3646252716
Porte d'Italie;48.8189864752;2.36120868218
Trocadéro;48.8626668651;2.28726305822
Porte d'Ivry;48.8213573215;2.36930823389
Pont Neuf;48.8585340615;2.34211723533
Jussieu;48.8459683914;2.35480738936
Passy;48.8575343417;2.28559270248
Rue de la Pompe (Avenue Georges Mandel);48.8642533436;2.2779167587
Strasbourg-Saint-Denis;48.8692278902;2.35452917205
Havre-Caumartin;48.8734259358;2.32897096996
Saint-Ambroise;48.8616473835;2.37314713744
Bonne Nouvelle;48.8704957916;2.34886211411
Miromesnil;48.8735320999;2.31557802153
République;48.8674107881;2.36358782222
Iéna;48.8643501589;2.29404526045
Montparnasse-Bienvenue;48.8441894677;2.3244412291
Marcadet-Poissonniers;48.8915438899;2.34937111205
Denfert-Rochereau;48.8342767721;2.33220379397
Mouton-Duvernet;48.8321915585;2.3304069893
Porte de Pantin;48.8885839402;2.39242287239
Oberkampf;48.8640301694;2.36918476922
Les Halles;48.86201193;2.34647644857
Simplon;48.894779515;2.34664584169
Odéon;48.8521980045;2.33877999971
Porte de Clignancourt;48.8979701297;2.3439883801
Montparnasse-Bienvenue;48.8441894677;2.3244412291
Gare de l'Est (Verdun);48.8766957953;2.35799250722
Porte de Champerret;48.8857391189;2.29186061734
Gare du Nord;48.8797430235;2.35460080714
Raspail;48.8391569407;2.33047414783
Pereire;48.8850310205;2.29713510817
Odéon;48.8521980045;2.33877999971
Vavin;48.8420598168;2.3288670471
Daumesnil (Félix Eboué);48.8393764223;2.39578805708
Montparnasse-Bienvenue;48.8418702955;2.32122837067
Denfert-Rochereau;48.833998196;2.33323849783
Quai de la Gare;48.837614635;2.37385211235
Place d'Italie;48.8311117975;2.35579614238
Chevaleret;48.8345787576;2.36693389574
Boissière;48.866856114;2.29003807011
Corvisart;48.8296027042;2.34937026012
Raspail;48.8388783378;2.33067841595
Picpus;48.8453230738;2.40178631043
Philippe Auguste;48.8583788007;2.38973472941
Courcelles;48.8792721109;2.30329854335
Victor Hugo;48.8698648717;2.28522620392
Monceau;48.88057685;2.30941594283
Couronnes;48.8693291287;2.38053636283
Jaurès;48.882768506;2.36994579566
Anvers;48.8828716494;2.34416356947
Avron;48.8511937784;2.39823913749
Avron;48.8511937784;2.39823913749
Porte de Champerret;48.8857391189;2.29186061734
Réaumur-Sébastopol;48.8662803178;2.3524847935
Arts-et-Métiers;48.8655518229;2.35610815179
Père-Lachaise;48.8629456209;2.38689240121
Père-Lachaise;48.8629456209;2.38689240121
Saint-Lazare;48.8756814657;2.32559158149
Courcelles;48.8792721109;2.30329854335
Malesherbes;48.8825364321;2.31100923967
Pigalle;48.8824224877;2.33725467877
Ternes;48.8782279997;2.29812142925
Quai de la Gare;48.837614635;2.37385211235
Richard-Lenoir;48.8606859512;2.37241092855
Richard-Lenoir;48.8606859512;2.37241092855
Bréguet-Sabin;48.8567679088;2.37077385505
